iTOW,year,month,day,hour,min,second,validDate,validTime,fullyResolved,validMag,tAcc,nano,fixType,gnssFixOk,diffSoln,psmState,headVehValid,carrSoln,confirmedAvai,confirmedDate,confirmedTime,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,headMot,sAcc,headAcc,pDOP,invalidLlh,lastCorrectionAge,authTime,nmaFixStatus,reserved0,headVeh,magDec,magAcc
94554700,2025,10,27,2,15,36,1,1,1,0,22,700351577,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94554800,2025,10,27,2,15,36,1,1,1,0,22,800351556,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94554900,2025,10,27,2,15,36,1,1,1,0,22,900351535,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555000,2025,10,27,2,15,37,1,1,1,0,22,351514,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555100,2025,10,27,2,15,37,1,1,1,0,22,100351493,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555200,2025,10,27,2,15,37,1,1,1,0,22,200351471,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555300,2025,10,27,2,15,37,1,1,1,0,22,300351450,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555400,2025,10,27,2,15,37,1,1,1,0,22,400351429,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555500,2025,10,27,2,15,37,1,1,1,0,22,500351408,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555600,2025,10,27,2,15,37,1,1,1,0,22,600351386,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555700,2025,10,27,2,15,37,1,1,1,0,22,700351365,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555800,2025,10,27,2,15,37,1,1,1,0,22,800351343,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94555900,2025,10,27,2,15,37,1,1,1,0,22,900351322,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94556000,2025,10,27,2,15,38,1,1,1,0,22,351301,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94556200,2025,10,27,2,15,38,1,1,1,0,22,200351259,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94556300,2025,10,27,2,15,38,1,1,1,0,22,300351237,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94556400,2025,10,27,2,15,38,1,1,1,0,22,400351216,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94556500,2025,10,27,2,15,38,1,1,1,0,22,500351195,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94556600,2025,10,27,2,15,38,1,1,1,0,22,600351174,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94556700,2025,10,27,2,15,38,1,1,1,0,22,700351152,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94556800,2025,10,27,2,15,38,1,1,1,0,22,800351131,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94556900,2025,10,27,2,15,38,1,1,1,0,22,900351110,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94557000,2025,10,27,2,15,39,1,1,1,0,22,351089,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94557200,2025,10,27,2,15,39,1,1,1,0,22,200351047,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94557300,2025,10,27,2,15,39,1,1,1,0,22,300351026,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94557400,2025,10,27,2,15,39,1,1,1,0,22,400351004,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94557500,2025,10,27,2,15,39,1,1,1,0,22,500350983,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94557600,2025,10,27,2,15,39,1,1,1,0,22,600350962,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94557700,2025,10,27,2,15,39,1,1,1,0,22,700350941,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94557800,2025,10,27,2,15,39,1,1,1,0,22,800350919,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94557900,2025,10,27,2,15,39,1,1,1,0,22,900350898,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558000,2025,10,27,2,15,40,1,1,1,0,22,350877,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558100,2025,10,27,2,15,40,1,1,1,0,22,100350856,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558200,2025,10,27,2,15,40,1,1,1,0,22,200350835,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558300,2025,10,27,2,15,40,1,1,1,0,22,300350814,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558400,2025,10,27,2,15,40,1,1,1,0,22,400350793,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558500,2025,10,27,2,15,40,1,1,1,0,22,500350771,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558600,2025,10,27,2,15,40,1,1,1,0,22,600350750,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558700,2025,10,27,2,15,40,1,1,1,0,22,700350729,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558800,2025,10,27,2,15,40,1,1,1,0,22,800350708,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94558900,2025,10,27,2,15,40,1,1,1,0,22,900350686,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559000,2025,10,27,2,15,41,1,1,1,0,22,350665,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559100,2025,10,27,2,15,41,1,1,1,0,22,100350644,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559200,2025,10,27,2,15,41,1,1,1,0,22,200350623,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559300,2025,10,27,2,15,41,1,1,1,0,22,300350602,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559400,2025,10,27,2,15,41,1,1,1,0,22,400350581,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559500,2025,10,27,2,15,41,1,1,1,0,22,500350560,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559600,2025,10,27,2,15,41,1,1,1,0,22,600350539,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559700,2025,10,27,2,15,41,1,1,1,0,22,700350517,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559800,2025,10,27,2,15,41,1,1,1,0,22,800350496,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94559900,2025,10,27,2,15,41,1,1,1,0,22,900350475,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94560000,2025,10,27,2,15,42,1,1,1,0,22,350454,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94560200,2025,10,27,2,15,42,1,1,1,0,22,200350412,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94560300,2025,10,27,2,15,42,1,1,1,0,22,300350390,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94560400,2025,10,27,2,15,42,1,1,1,0,22,400350369,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94560500,2025,10,27,2,15,42,1,1,1,0,22,500350348,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94560600,2025,10,27,2,15,42,1,1,1,0,22,600350327,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94560700,2025,10,27,2,15,42,1,1,1,0,22,700350306,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94560800,2025,10,27,2,15,42,1,1,1,0,22,800350285,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94560900,2025,10,27,2,15,42,1,1,1,0,22,900350263,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561000,2025,10,27,2,15,43,1,1,1,0,22,350242,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561100,2025,10,27,2,15,43,1,1,1,0,22,100350221,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561200,2025,10,27,2,15,43,1,1,1,0,22,200350200,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561300,2025,10,27,2,15,43,1,1,1,0,22,300350178,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561400,2025,10,27,2,15,43,1,1,1,0,22,400350157,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561500,2025,10,27,2,15,43,1,1,1,0,22,500350136,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561600,2025,10,27,2,15,43,1,1,1,0,22,600350115,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561700,2025,10,27,2,15,43,1,1,1,0,22,700350094,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561800,2025,10,27,2,15,43,1,1,1,0,22,800350073,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94561900,2025,10,27,2,15,43,1,1,1,0,22,900350051,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562000,2025,10,27,2,15,44,1,1,1,0,22,350030,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562100,2025,10,27,2,15,44,1,1,1,0,22,100350009,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562200,2025,10,27,2,15,44,1,1,1,0,22,200349988,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562300,2025,10,27,2,15,44,1,1,1,0,22,300349967,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562400,2025,10,27,2,15,44,1,1,1,0,22,400349945,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562500,2025,10,27,2,15,44,1,1,1,0,22,500349924,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562600,2025,10,27,2,15,44,1,1,1,0,22,600349903,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562700,2025,10,27,2,15,44,1,1,1,0,22,700349882,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562800,2025,10,27,2,15,44,1,1,1,0,22,800349861,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94562900,2025,10,27,2,15,44,1,1,1,0,22,900349839,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563000,2025,10,27,2,15,45,1,1,1,0,22,349818,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563100,2025,10,27,2,15,45,1,1,1,0,22,100349797,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563200,2025,10,27,2,15,45,1,1,1,0,22,200349776,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563300,2025,10,27,2,15,45,1,1,1,0,22,300349754,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563400,2025,10,27,2,15,45,1,1,1,0,22,400349733,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563500,2025,10,27,2,15,45,1,1,1,0,22,500349712,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563600,2025,10,27,2,15,45,1,1,1,0,22,600349690,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563700,2025,10,27,2,15,45,1,1,1,0,22,700349669,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563800,2025,10,27,2,15,45,1,1,1,0,22,800349648,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94563900,2025,10,27,2,15,45,1,1,1,0,22,900349627,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564000,2025,10,27,2,15,46,1,1,1,0,22,349606,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564100,2025,10,27,2,15,46,1,1,1,0,22,100349584,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564200,2025,10,27,2,15,46,1,1,1,0,22,200349563,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564300,2025,10,27,2,15,46,1,1,1,0,22,300349542,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564400,2025,10,27,2,15,46,1,1,1,0,22,400349521,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564500,2025,10,27,2,15,46,1,1,1,0,22,500349499,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564600,2025,10,27,2,15,46,1,1,1,0,22,600349478,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564700,2025,10,27,2,15,46,1,1,1,0,22,700349457,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564800,2025,10,27,2,15,46,1,1,1,0,22,800349436,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94564900,2025,10,27,2,15,46,1,1,1,0,22,900349415,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565000,2025,10,27,2,15,47,1,1,1,0,22,349394,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565100,2025,10,27,2,15,47,1,1,1,0,22,100349373,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565200,2025,10,27,2,15,47,1,1,1,0,22,200349351,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565300,2025,10,27,2,15,47,1,1,1,0,22,300349330,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565400,2025,10,27,2,15,47,1,1,1,0,22,400349309,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565500,2025,10,27,2,15,47,1,1,1,0,22,500349288,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565600,2025,10,27,2,15,47,1,1,1,0,22,600349267,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565700,2025,10,27,2,15,47,1,1,1,0,22,700349245,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565800,2025,10,27,2,15,47,1,1,1,0,22,800349224,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94565900,2025,10,27,2,15,47,1,1,1,0,22,900349203,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94566000,2025,10,27,2,15,48,1,1,1,0,22,349182,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94566100,2025,10,27,2,15,48,1,1,1,0,22,100349161,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94566200,2025,10,27,2,15,48,1,1,1,0,22,200349140,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
